"","chromosome_name","start_position","end_position","hgnc_symbol"
"17127","11",94021354,94114208,"HEPHL1"
"17128","11",124919244,124920677,"HEPN1"
"17129","10",67921899,68075301,"HERC4"
"17130","10",92689955,92695647,"HHEX"
"17131","10",100529072,100559998,"HIF1AN"
"17132","12",11481383,11481656,"HIGD1AP8"
"17133","12",50952538,50970607,"HIGD1C"
"17134","11",86302211,86345943,"HIKESHI"
"17135","11",119121580,119136059,"HINFP"
"17136","11",33256672,33357023,"HIPK3"
"17137","10",69269984,69401884,"HK1"
"17138","10",69220332,69267552,"HKDC1"
"17139","11",119084866,119093834,"HMBS"
"17140","12",65824460,65966291,"HMGA2"
"17141","12",27702338,27702906,"HMGB1P49"
"17142","10",49551308,49552652,"HMGB1P50"
"17143","10",123148136,123150672,"HMX2"
"17144","10",123135970,123139423,"HMX3"
"17145","12",54280193,54287088,"HNRNPA1"
"17146","12",68035767,68036853,"HNRNPA1P70"
"17147","12",51712469,51713606,"HNRNPA3P10"
"17148","11",32591793,32592771,"HNRNPA3P9"
"17149","11",85020785,85021655,"HNRNPCP6"
"17150","11",87024583,87025777,"HNRNPCP8"
"17151","10",68331174,68343193,"HNRNPH3"
"17152","11",43120762,43269426,"HNRNPKP3"
"17153","11",29668886,29669628,"HNRNPRP2"
"17154","11",62712630,62727457,"HNRNPUL2"
"17155","11",111514778,111537043,"HOATZ"
"17156","10",97584323,97612802,"HOGA1"
"17157","12",53962308,53974956,"HOTAIR"
"17158","12",53985065,53990279,"HOXC10"
"17159","12",53973126,53977643,"HOXC11"
"17160","12",53954903,53958956,"HOXC12"
"17161","12",53938831,53946544,"HOXC13"
"17162","12",54016931,54056030,"HOXC4"
"17163","12",54033050,54035361,"HOXC5"
"17164","12",53990624,54030823,"HOXC6"
"17165","12",54008985,54012769,"HOXC8"
"17166","12",53994895,54003337,"HOXC9"
"17167","11",93998643,93999218,"HPRT1P3"
"17168","10",98410939,98446963,"HPS1"
"17169","CHR_HG2111_PATCH",18278668,18322198,"HPS5"
"17170","11",18278668,18322198,"HPS5"
"17171","10",102065349,102068036,"HPS6"
"17172","10",98457077,99235862,"HPSE2"
"17173","11",6431049,6442617,"HPX"
"17174","CHR_HSCHR11_1_CTG8",532242,537287,"HRAS"
"17175","11",532242,537321,"HRAS"
"17176","11",43680680,43856617,"HSD17B12"
"17177","12",56752161,56787790,"HSD17B6"
"17178","12",103930107,103953931,"HSP90B1"
"17179","10",116671192,116850251,"HSPA12A"
"17180","11",123057489,123063230,"HSPA8"
"17181","11",111912734,111914093,"HSPB2"
"17182","12",8015024,8016406,"HSPD1P12"
"17183","11",20363685,20383782,"HTATIP2"
"17184","11",113975075,113990313,"HTR3A"
"17185","11",113904796,113949079,"HTR3B"
"17186","10",90740823,90858039,"HTR7"
"17187","12",13000420,13004830,"HTR7P1"
"17188","10",122458551,122514907,"HTRA1"
"17189","12",110627841,110704950,"HVCN1"
"17190","11",125883614,125900646,"HYLS1"
"17191","CHR_HG2217_PATCH",119044187,119057226,"HYOU1"
"17192","11",119044188,119057227,"HYOU1"
"17193","12",21354959,21379980,"IAPP"
"17194","10",92451684,92574096,"IDE"
"17195","12",6538961,6556073,"IFFO1"
"17196","10",89392546,89406487,"IFIT1"
"17197","10",89378056,89385205,"IFIT1B"
"17198","10",89283694,89309271,"IFIT2"
"17199","10",89327307,89377473,"IFIT3"
"17200","10",89414568,89421605,"IFIT5"
"17201","11",310041,315272,"IFITM1"
"17202","CHR_HSCHR11_2_CTG1_1",1729629,1732648,"IFITM10"
"17203","11",1732406,1750595,"IFITM10"
"17204","11",303655,309397,"IFITM2"
"17205","11",319676,329475,"IFITM3"
"17206","11",298200,299526,"IFITM5"
"17207","11",69303412,69303807,"IFITM9P"
"17208","12",68154768,68159740,"IFNG"
"17209","11",118544528,118572970,"IFT46"
"17210","12",110124335,110218793,"IFT81"
"17211","11",36594369,36675695,"IFTAP"
"17212","12",102395874,102481744,"IGF1"
"17213","11",2129112,2158391,"IGF2"
"17214","12",53097436,53102345,"IGFBP6"
"17215","11",68903863,68940602,"IGHMBP2"
"17216","11",18704312,18726230,"IGSF22"
"17217","11",133896438,133956968,"IGSF9B"
"17218","12",98613405,98645113,"IKBIP"
"17219","12",56007659,56038435,"IKZF4"
"17220","10",122990807,123008812,"IKZF5"
"17221","11",117986370,118003037,"IL10RA"
"17222","11",112143253,112164096,"IL18"
"17223","11",71998613,72007315,"IL18BP"
"17224","12",68248242,68253604,"IL22"
"17225","12",56334174,56340410,"IL23A"
"17226","12",68201349,68225810,"IL26"
"17227","11",6603708,6610874,"ILK"
"17228","11",31432401,31509645,"IMMP1L"
"17229","10",103277138,103290346,"INA"
"17230","11",62123998,62153169,"INCENP"
"17231","12",6650301,6663142,"ING4"
"17232","12",57434784,57452062,"INHBC"
"17233","12",57452323,57459280,"INHBE"
"17234","10",132537787,132783480,"INPP5A"
"17235","10",119726042,119829147,"INPP5F"
"17236","11",72223701,72239147,"INPPL1"
"17237","11",2159779,2161221,"INS"
"17238","11",15112424,15247208,"INSC"
"17239","10",127135426,127196591,"INSYN2A"
"17240","12",26905181,26938326,"INTS13"
"17241","11",77874418,77994715,"INTS4"
"17242","11",62646848,62653302,"INTS5"
"17243","10",58191517,58267894,"IPMK"
"17244","11",9384652,9448127,"IPO7"
"17245","12",30628988,30695869,"IPO8"
"17246","CHR_HSCHR12_1_CTG1",70780,175481,"IQSEC3"
"17247","12",66767,178455,"IQSEC3"
"17248","11",10573091,10693988,"IRAG1"
"17249","12",25004342,25108335,"IRAG2"
"17250","12",66189195,66254622,"IRAK3"
"17251","12",43758944,43798307,"IRAK4"
"17252","CHR_HSCHR11_1_CTG8",612805,616257,"IRF7"
"17253","11",612553,615983,"IRF7"
"17254","12",108562582,108569368,"ISCU"
"17255","12",2812622,2859791,"ITFG2"
"17256","12",54395261,54419266,"ITGA5"
"17257","12",55684568,55716404,"ITGA7"
"17258","12",53191323,53207282,"ITGB7"
"17259","12",26335352,26833194,"ITPR2"
"17260","10",104309698,104338465,"ITPRIP"
"17261","11",94304580,94308146,"IZUMO1R"
"17262","10",132036336,132184858,"JAKMIP3"
"17263","11",134069071,134152001,"JAM3"
"17264","11",118193725,118225094,"JAML"
"17265","11",122882683,122963862,"JHY"
"17266","10",63167221,63521850,"JMJD1C"
"17267","11",96389989,96507574,"JRKL"
"17268","12",48653211,48682238,"KANSL2"
"17269","11",65711996,65719604,"KAT5"
"17270","CHR_HG2191_PATCH",74826984,75034681,"KAT6B"
"17271","10",74824927,75032624,"KAT6B"
"17272","10",101061989,101068131,"KAZALD1"
"17273","11",106051098,106077459,"KBTBD3"
"17274","CHR_HG2114_PATCH",47572197,47578976,"KBTBD4"
"17275","11",47572197,47578976,"KBTBD4"
"17276","12",4909905,4918256,"KCNA1"
"17277","11",30009730,30017030,"KCNA4"
"17278","12",5043879,5046788,"KCNA5"
"17279","12",4809334,4813318,"KCNA6"
"17280","11",17734774,17856804,"KCNC1"
"17281","12",75040077,75209839,"KCNC2"
"17282","11",74454841,74467729,"KCNE3"
"17283","12",49539030,49558337,"KCNH3"
"17284","10",101825974,101843920,"KCNIP2"
"17285","11",128836315,128867373,"KCNJ1"
"17286","11",17365172,17389331,"KCNJ11"
"17287","11",128891356,128921163,"KCNJ5"
"17288","12",21764955,21775600,"KCNJ8"
"17289","10",117197489,117210299,"KCNK18"
"17290","11",64291302,64300031,"KCNK4"
"17291","11",65592836,65595996,"KCNK7"
"17292","10",76869601,77638369,"KCNMA1"
"17293","12",70366290,70434292,"KCNMB4"
"17294","CHR_HSCHR11_1_CTG7",2768844,2849088,"KCNQ1"
"17295","11",2444684,2849105,"KCNQ1"
"17296","CHR_HSCHR11_1_CTG7",2870047,2872091,"KCNQ1DN"
"17297","11",2870033,2872105,"KCNQ1DN"
"17298","11",2608328,2699994,"KCNQ1OT1"
"17299","12",109448655,109477359,"KCTD10"
"17300","11",78015715,78046191,"KCTD14"
"17301","11",78171249,78188626,"KCTD21"
"17302","11",67119263,67258082,"KDM2A"
"17303","11",94973709,94999519,"KDM4D"
"17304","11",95025258,95027596,"KDM4E"
"17305","11",95049422,95051338,"KDM4F"
"17306","12",280057,389320,"KDM5A"
"17307","12",91050491,91058024,"KERA"
"17308","11",33376108,33674102,"KIAA1549L"
"17309","12",64186316,64222296,"KICS2"
"17310","10",92574105,92655395,"KIF11"
"17311","11",28020619,28108156,"KIF18A"
"17312","10",89701590,89774939,"KIF20B"
"17313","12",39293228,39443390,"KIF21A"
"17314","12",57546026,57586633,"KIF5A"
"17315","10",68988803,69043544,"KIFBP"
"17316","11",126423358,127003460,"KIRREL3"
"17317","12",88492793,88580851,"KITLG"
"17318","11",66257294,66267860,"KLC2"
"17319","11",75422394,75433203,"KLHL35"
"17320","12",27780048,27803040,"KLHL42"
"17321","CHR_HG2334_PATCH",87861956,87862489,"KLLN"
"17322","10",87859158,87863533,"KLLN"
"17323","12",9594551,9607916,"KLRB1"
"17324","12",10442264,10454685,"KLRC1"
"17325","12",10426854,10442300,"KLRC2"
"17326","12",10412315,10420595,"KLRC3"
"17327","12",10407384,10409757,"KLRC4"
"17328","12",10226058,10329608,"KLRD1"
"17329","12",9827481,9845007,"KLRF1"
"17330","12",9881489,9895833,"KLRF2"
"17331","12",8950044,9010760,"KLRG1"
"17332","12",10372353,10391874,"KLRK1"
"17333","11",118436456,118526832,"KMT2A"
"17334","12",49018975,49060794,"KMT2D"
"17335","11",68154863,68213852,"KMT5B"
"17336","10",133160219,133226412,"KNDC1"
"17337","12",45880950,45882266,"KNOP1P2"
"17338","12",25205246,25250936,"KRAS"
"17339","12",75490863,75511636,"KRR1"
"17340","12",52674736,52680407,"KRT1"
"17341","12",52948871,52952906,"KRT18"
"17342","11",35860249,35861498,"KRT18P14"
"17343","12",104976749,104978027,"KRT18P20"
"17344","11",5993876,5994995,"KRT18P58"
"17345","12",65418731,65420027,"KRT18P60"
"17346","12",94834147,94835158,"KRT19P2"
"17347","12",52644558,52652211,"KRT2"
"17348","12",52789685,52796117,"KRT3"
"17349","12",52806549,52814116,"KRT4"
"17350","12",52514575,52520530,"KRT5"
"17351","12",52487176,52493257,"KRT6A"
"17352","12",52446651,52452146,"KRT6B"
"17353","12",52468516,52473805,"KRT6C"
"17354","12",52232520,52252186,"KRT7"
"17355","12",52543909,52553145,"KRT71"
"17356","12",52585589,52601538,"KRT72"
"17357","12",52607570,52618559,"KRT73"
"17358","12",52565782,52573843,"KRT74"
"17359","12",52424070,52434371,"KRT75"
"17360","12",52768155,52777345,"KRT76"
"17361","12",52689626,52703524,"KRT77"
"17362","12",52837804,52849092,"KRT78"
"17363","12",52821408,52834311,"KRT79"
"17364","12",52897187,52949954,"KRT8"
"17365","12",52168996,52192014,"KRT80"
"17366","12",52285913,52291534,"KRT81"
"17367","12",52393931,52406335,"KRT82"
"17368","12",52314301,52321398,"KRT83"
"17369","12",52377812,52385652,"KRT84"
"17370","12",52360006,52367481,"KRT85"
"17371","12",52249300,52309163,"KRT86"
"17372","12",52250466,52258553,"KRT87P"
"17373","12",61879318,61880772,"KRT8P19"
"17374","10",88727485,88728914,"KRT8P38"
"17375","12",68705634,68707066,"KRT8P39"
"17376","11",9094377,9095890,"KRT8P41"
"17377","11",4722740,4724171,"KRT8P49"
"17378","11",119602875,119604306,"KRT8P7"
"17379","12",54630811,54634895,"LACRT"
"17380","12",6772512,6778455,"LAG3"
"17381","12",48567684,48570066,"LALBA"
"17382","11",72085895,72103297,"LAMTOR1"
"17383","11",45921621,45929096,"LARGE2"
"17384","12",50392383,50480004,"LARP4"
"17385","11",111540280,111561745,"LAYN"
"17386","11",62662817,62672267,"LBHD1"
"17387","10",101226994,101229463,"LBX1"
"17388","10",96832254,96995956,"LCOR"
"17389","10",102106489,102120368,"LDB1"
"17390","10",86666785,86736072,"LDB3"
"17391","CHR_HG2111_PATCH",18397186,18411051,"LDHA"
"17392","11",18394560,18408425,"LDHA"
"17393","11",18455824,18479601,"LDHAL6A"
"17394","12",21635342,21757857,"LDHB"
"17395","11",18412318,18452063,"LDHC"
"17396","11",35943981,36232136,"LDLRAD3"
"17397","12",65169583,65248355,"LEMD3"
"17398","12",51047962,51060424,"LETMD1"
"17399","11",63506052,63516774,"LGALS12"
"17400","10",93757840,93806272,"LGI1"
"17401","11",27365961,27472790,"LGR4"
"17402","12",71439798,71586310,"LGR5"
"17403","10",124461823,124617888,"LHPP"
"17404","12",50175788,50283520,"LIMA1"
"17405","12",80792520,80937934,"LIN7A"
"17406","11",27494418,27506769,"LIN7C"
"17407","11",33076149,33079454,"LINC00294"
"17408","11",60615729,60687267,"LINC00301"
"17409","12",24566964,24584168,"LINC00477"
"17410","12",102809280,102824399,"LINC00485"
"17411","12",52164115,52223813,"LINC00592"
"17412","10",78179185,78551355,"LINC00595"
"17413","10",126413869,126421879,"LINC00601"
"17414","12",9055589,9065070,"LINC00612"
"17415","12",90918023,90948669,"LINC00615"
"17416","11",27617626,27634627,"LINC00678"
"17417","10",61001088,61194727,"LINC00845"
"17418","10",80207372,80219657,"LINC00857"
"17419","10",84267747,84294659,"LINC00858"
"17420","10",87341685,87357882,"LINC00863"
"17421","10",89829483,89840863,"LINC00865"
"17422","10",118341437,118398468,"LINC00867"
"17423","12",8295986,8396803,"LINC00937"
"17424","CHR_HG1815_PATCH",1929202,1936574,"LINC00940"
"17425","12",1929202,1936574,"LINC00940"
"17426","12",1500525,1504424,"LINC00942"
"17427","11",12961541,12989597,"LINC00958"
"17428","12",9240003,9261050,"LINC00987"
"17429","10",121178700,121185966,"LINC01153"
"17430","10",128181032,128317726,"LINC01163"
"17431","10",131772383,131790199,"LINC01164"
"17432","10",132943967,132965289,"LINC01166"
"17433","10",132961340,132962237,"LINC01167"
"17434","10",132965534,132976354,"LINC01168"
"17435","12",11548030,11590369,"LINC01252"
"17436","10",89853595,90225443,"LINC01374"
"17437","10",89915489,89957373,"LINC01375"
"17438","11",129612116,129617269,"LINC01395"
"17439","12",110934590,110959093,"LINC01405"
"17440","10",107694973,108197849,"LINC01435"
"17441","12",62601751,62603690,"LINC01465"
"17442","10",99526350,99531177,"LINC01475"
"17443","12",67929235,67970017,"LINC01479"
"17444","12",109354083,109359488,"LINC01486"
"17445","12",80763151,80770717,"LINC01490"
"17446","11",38646451,38686323,"LINC01493"
"17447","11",22445673,22492073,"LINC01495"
"17448","12",108434130,108515023,"LINC01498"
"17449","11",41714534,41857733,"LINC01499"
"17450","10",101176306,101194147,"LINC01514"
"17451","10",85193421,85197958,"LINC01519"
"17452","10",85449592,85492001,"LINC01520"
"17453","11",72570660,72573229,"LINC01537"
"17454","10",59955430,59960913,"LINC01553"
"17455","12",13371089,13387167,"LINC01559"
"17456","10",120597949,120600124,"LINC01561"
"17457","11",29980113,29982392,"LINC01616"
"17458","12",91984976,92142914,"LINC01619"
"17459","11",128208749,128241441,"LINC02098"
"17460","12",64920845,64982524,"LINC02231"
"17461","12",111369261,111403310,"LINC02356"
"17462","12",10750188,10777446,"LINC02366"
"17463","12",9347056,9400387,"LINC02367"
"17464","12",2740032,2746665,"LINC02371"
"17465","12",54126019,54147485,"LINC02381"
"17466","12",68332888,68451679,"LINC02384"
"17467","12",31363481,31369301,"LINC02387"
"17468","12",58565959,58781747,"LINC02388"
"17469","12",64883394,64990646,"LINC02389"
"17470","12",90280894,90300974,"LINC02392"
"17471","12",49900311,49932764,"LINC02395"
"17472","12",49908882,49911863,"LINC02396"
"17473","12",20014780,20098868,"LINC02398"
"17474","12",89947693,89949726,"LINC02399"
"17475","12",41764144,41774671,"LINC02400"
"17476","12",103547751,103578947,"LINC02401"
"17477","12",42615221,42646547,"LINC02402"
"17478","CHR_HSCHR12_1_CTG2_1",58097051,58097709,"LINC02403"
"17479","12",58087892,58093362,"LINC02403"
"17480","12",91876924,91880659,"LINC02404"
"17481","12",39087347,39145482,"LINC02406"
"17482","12",67443105,67590771,"LINC02408"
"17483","12",95803097,95823307,"LINC02410"
"17484","12",67440998,67442559,"LINC02420"
"17485","12",67709047,67729475,"LINC02421"
"17486","12",31876969,31959333,"LINC02422"
"17487","12",78326680,78359746,"LINC02424"
"17488","12",66027725,66031066,"LINC02425"
"17489","12",81953719,81993136,"LINC02426"
"17490","12",5226196,5244199,"LINC02443"
"17491","12",73159190,73208317,"LINC02444"
"17492","12",8235415,8242564,"LINC02449"
"17493","12",42687195,42717120,"LINC02450"
"17494","12",42646583,42686701,"LINC02451"
"17495","12",98485544,98503859,"LINC02453"
"17496","12",65589111,65614169,"LINC02454"
"17497","12",89010681,89309566,"LINC02458"
"17498","12",43155315,43163110,"LINC02461"
"17499","12",9936504,9943495,"LINC02470"
"17500","12",40156113,40211419,"LINC02471"
"17501","11",13844862,13870616,"LINC02545"
"17502","11",29594326,29631515,"LINC02546"
"17503","11",12030875,12061785,"LINC02547"
"17504","11",13784017,13848002,"LINC02548"
"17505","11",111091932,111179641,"LINC02550"
"17506","11",104445868,104609498,"LINC02552"
"17507","12",10332861,10338292,"LINC02617"
"17508","10",104474939,104480274,"LINC02620"
"17509","10",62289521,62304033,"LINC02621"
"17510","10",70918766,70958697,"LINC02622"
"17511","10",106140143,106188722,"LINC02624"
"17512","10",114994657,114996593,"LINC02626"
"17513","10",85378327,85432775,"LINC02647"
"17514","10",83672406,83677122,"LINC02650"
"17515","10",90402521,90628852,"LINC02653"
"17516","10",80649797,80653732,"LINC02655"
"17517","10",128912810,128916429,"LINC02667"
"17518","10",64901136,65017639,"LINC02671"
"17519","10",79628757,79632188,"LINC02679"
"17520","10",101252821,101263550,"LINC02681"
"17521","11",15910528,15930951,"LINC02682"
"17522","11",13921450,13924863,"LINC02683"
"17523","11",135061781,135075908,"LINC02684"
"17524","11",44973770,44978028,"LINC02685"
"17525","11",24235477,24262218,"LINC02686"
"17526","11",45371397,45388511,"LINC02687"
"17527","CHR_HSCHR11_3_CTG1",1061530,1067399,"LINC02688"
"17528","CHR_HG107_PATCH",1049876,1055745,"LINC02688"
"17529","11",1049880,1055749,"LINC02688"
"17530","11",45355371,45367577,"LINC02696"
"17531","11",68870664,68874542,"LINC02701"
"17532","11",116639422,116658295,"LINC02702"
"17533","11",9754770,9759533,"LINC02709"
"17534","11",87718354,87719411,"LINC02711"
"17535","11",127271029,127337033,"LINC02712"
"17536","11",97878475,97959558,"LINC02713"
"17537","11",134735596,134810530,"LINC02714"
"17538","11",109741625,109823893,"LINC02715"
"17539","11",45771416,45773295,"LINC02716"
"17540","11",106112459,106132116,"LINC02719"
"17541","11",80751200,80762826,"LINC02720"
"17542","11",33813873,33822378,"LINC02721"
"17543","11",64449074,64451657,"LINC02724"
"17544","11",78423982,78429836,"LINC02728"
"17545","11",17695266,17696994,"LINC02729"
"17546","11",134032216,134067936,"LINC02731"
"17547","11",62049863,62082184,"LINC02733"
"17548","11",82781502,82817741,"LINC02734"
"17549","CHR_HG151_NOVEL_TEST",56859642,56882325,"LINC02735"
"17550","11",56848478,56878078,"LINC02735"
"17551","11",96508425,96514748,"LINC02737"
"17552","11",28702607,29064322,"LINC02742"
"17553","11",133783671,133810376,"LINC02743"
"17554","11",92913227,92915644,"LINC02746"
"17555","11",69475567,69481545,"LINC02747"
"17556","11",4179675,4202663,"LINC02749"
"17557","11",15552855,15604169,"LINC02751"
"17558","11",70056230,70065371,"LINC02753"
"17559","11",38618264,38646384,"LINC02759"
"17560","11",37938601,37954663,"LINC02760"
"17561","11",112270748,112362534,"LINC02762"
"17562","11",112393118,112624567,"LINC02763"
"17563","11",112534220,112555802,"LINC02764"
"17564","11",130672956,130717352,"LINC02873"
"17565","12",73820315,74402600,"LINC02882"
"17566","12",24993424,25006403,"LINC02909"
"17567","10",120608580,120825317,"LINC02930"
"17568","10",89213569,89414557,"LIPA"
"17569","10",88664441,88678814,"LIPF"
"17570","10",88586753,88606976,"LIPJ"
"17571","10",88706249,88752776,"LIPK"
"17572","10",88802730,88820546,"LIPM"
"17573","10",88759982,88779626,"LIPN"
"17574","11",74490519,74493724,"LIPT2"
"17575","12",66116555,66130750,"LLPH"
"17576","12",49097136,49110900,"LMBR1L"
"17577","12",25409307,25648579,"LMNTD1"
"17578","CHR_HSCHR11_1_CTG8",554854,560793,"LMNTD2"
"17579","11",554850,560738,"LMNTD2"
"17580","11",8224309,8268716,"LMO1"
"17581","11",33858576,33892076,"LMO2"
"17582","12",16548372,16610594,"LMO3"
"17583","10",52450874,52755509,"LNCAROD"
"17584","12",76259836,76305969,"LNCOG"
"17585","CHR_HG1362_PATCH",12355406,12357067,"LOH12CR2"
"17586","12",12355403,12357067,"LOH12CR2"
"17587","10",98247690,98268194,"LOXL4"
